subject,window_id,start_sample,end_sample,start_time_seconds,end_time_seconds,wesad_label,stress_label
S7,317,162304,162816,2536.0,2544.0,4,0
S7,318,162816,163328,2544.0,2552.0,4,0
S7,319,163328,163840,2552.0,2560.0,4,0
S7,320,163840,164352,2560.0,2568.0,4,0
S7,321,164352,164864,2568.0,2576.0,4,0
S7,322,164864,165376,2576.0,2584.0,4,0
S7,323,165376,165888,2584.0,2592.0,4,0
S7,324,165888,166400,2592.0,2600.0,4,0
S7,325,166400,166912,2600.0,2608.0,4,0
S7,387,198144,198656,3096.0,3104.0,2,1
S7,388,198656,199168,3104.0,3112.0,2,1
S7,389,199168,199680,3112.0,3120.0,2,1
S7,390,199680,200192,3120.0,3128.0,2,1
S7,391,200192,200704,3128.0,3136.0,2,1
S7,392,200704,201216,3136.0,3144.0,2,1
S7,393,201216,201728,3144.0,3152.0,2,1
S7,394,201728,202240,3152.0,3160.0,2,1
S7,395,202240,202752,3160.0,3168.0,2,1
S7,396,202752,203264,3168.0,3176.0,2,1
S7,397,203264,203776,3176.0,3184.0,2,1
S7,398,203776,204288,3184.0,3192.0,2,1
S7,399,204288,204800,3192.0,3200.0,2,1
S7,400,204800,205312,3200.0,3208.0,2,1
S7,401,205312,205824,3208.0,3216.0,2,1
S7,402,205824,206336,3216.0,3224.0,2,1
S7,403,206336,206848,3224.0,3232.0,2,1
S7,404,206848,207360,3232.0,3240.0,2,1
S7,405,207360,207872,3240.0,3248.0,2,1
S7,406,207872,208384,3248.0,3256.0,2,1
S7,407,208384,208896,3256.0,3264.0,2,1
S7,408,208896,209408,3264.0,3272.0,2,1
S7,409,209408,209920,3272.0,3280.0,2,1
S7,410,209920,210432,3280.0,3288.0,2,1
S7,411,210432,210944,3288.0,3296.0,2,1
S7,412,210944,211456,3296.0,3304.0,2,1
S7,413,211456,211968,3304.0,3312.0,2,1
S7,414,211968,212480,3312.0,3320.0,2,1
S7,415,212480,212992,3320.0,3328.0,2,1
S7,416,212992,213504,3328.0,3336.0,2,1
S7,417,213504,214016,3336.0,3344.0,2,1
S7,418,214016,214528,3344.0,3352.0,2,1
S7,419,214528,215040,3352.0,3360.0,2,1
S7,420,215040,215552,3360.0,3368.0,2,1
S7,421,215552,216064,3368.0,3376.0,2,1
S7,422,216064,216576,3376.0,3384.0,2,1
S7,423,216576,217088,3384.0,3392.0,2,1
S7,424,217088,217600,3392.0,3400.0,2,1
S7,425,217600,218112,3400.0,3408.0,2,1
S7,426,218112,218624,3408.0,3416.0,2,1
S7,427,218624,219136,3416.0,3424.0,2,1
S7,428,219136,219648,3424.0,3432.0,2,1
S7,429,219648,220160,3432.0,3440.0,2,1
S7,430,220160,220672,3440.0,3448.0,2,1
S7,431,220672,221184,3448.0,3456.0,2,1
S7,432,221184,221696,3456.0,3464.0,2,1
S7,433,221696,222208,3464.0,3472.0,2,1
S7,434,222208,222720,3472.0,3480.0,2,1
S7,435,222720,223232,3480.0,3488.0,2,1
S7,436,223232,223744,3488.0,3496.0,2,1
S7,437,223744,224256,3496.0,3504.0,2,1
S7,438,224256,224768,3504.0,3512.0,2,1
S7,439,224768,225280,3512.0,3520.0,2,1
S7,440,225280,225792,3520.0,3528.0,2,1
S7,441,225792,226304,3528.0,3536.0,2,1
S7,442,226304,226816,3536.0,3544.0,2,1
S7,443,226816,227328,3544.0,3552.0,2,1
S7,444,227328,227840,3552.0,3560.0,2,1
S7,445,227840,228352,3560.0,3568.0,2,1
S7,446,228352,228864,3568.0,3576.0,2,1
S7,447,228864,229376,3576.0,3584.0,2,1
S7,448,229376,229888,3584.0,3592.0,2,1
S7,449,229888,230400,3592.0,3600.0,2,1
S7,450,230400,230912,3600.0,3608.0,2,1
S7,451,230912,231424,3608.0,3616.0,2,1
S7,452,231424,231936,3616.0,3624.0,2,1
S7,453,231936,232448,3624.0,3632.0,2,1
S7,454,232448,232960,3632.0,3640.0,2,1
S7,455,232960,233472,3640.0,3648.0,2,1
S7,456,233472,233984,3648.0,3656.0,2,1
S7,457,233984,234496,3656.0,3664.0,2,1
S7,458,234496,235008,3664.0,3672.0,2,1
S7,459,235008,235520,3672.0,3680.0,2,1
S7,460,235520,236032,3680.0,3688.0,2,1
S7,461,236032,236544,3688.0,3696.0,2,1
S7,462,236544,237056,3696.0,3704.0,2,1
S7,463,237056,237568,3704.0,3712.0,2,1
S7,464,237568,238080,3712.0,3720.0,2,1
S7,465,238080,238592,3720.0,3728.0,2,1
S7,466,238592,239104,3728.0,3736.0,2,1
S7,582,297984,298496,4656.0,4664.0,4,0
S7,583,298496,299008,4664.0,4672.0,4,0
S7,584,299008,299520,4672.0,4680.0,4,0
S7,585,299520,300032,4680.0,4688.0,4,0
S7,586,300032,300544,4688.0,4696.0,4,0
S7,587,300544,301056,4696.0,4704.0,4,0
S7,588,301056,301568,4704.0,4712.0,4,0
S7,589,301568,302080,4712.0,4720.0,4,0
S7,590,302080,302592,4720.0,4728.0,4,0
S7,591,302592,303104,4728.0,4736.0,4,0
S7,592,303104,303616,4736.0,4744.0,4,0
S7,593,303616,304128,4744.0,4752.0,4,0
S7,594,304128,304640,4752.0,4760.0,4,0
S7,595,304640,305152,4760.0,4768.0,4,0
S7,596,305152,305664,4768.0,4776.0,4,0
S7,597,305664,306176,4776.0,4784.0,4,0
S7,598,306176,306688,4784.0,4792.0,4,0
S7,599,306688,307200,4792.0,4800.0,4,0
S7,600,307200,307712,4800.0,4808.0,4,0
S7,601,307712,308224,4808.0,4816.0,4,0
S7,602,308224,308736,4816.0,4824.0,4,0
S7,603,308736,309248,4824.0,4832.0,4,0
S7,604,309248,309760,4832.0,4840.0,4,0
S7,605,309760,310272,4840.0,4848.0,4,0
S7,606,310272,310784,4848.0,4856.0,4,0
S7,607,310784,311296,4856.0,4864.0,4,0
S7,608,311296,311808,4864.0,4872.0,4,0
S7,609,311808,312320,4872.0,4880.0,4,0
S7,610,312320,312832,4880.0,4888.0,4,0
S7,611,312832,313344,4888.0,4896.0,4,0
S7,612,313344,313856,4896.0,4904.0,4,0
S7,613,313856,314368,4904.0,4912.0,4,0
S7,614,314368,314880,4912.0,4920.0,4,0
S7,615,314880,315392,4920.0,4928.0,4,0
S7,616,315392,315904,4928.0,4936.0,4,0
S7,617,315904,316416,4936.0,4944.0,4,0
S7,618,316416,316928,4944.0,4952.0,4,0
S7,619,316928,317440,4952.0,4960.0,4,0
S7,620,317440,317952,4960.0,4968.0,4,0
S7,621,317952,318464,4968.0,4976.0,4,0
S7,622,318464,318976,4976.0,4984.0,4,0
S7,623,318976,319488,4984.0,4992.0,4,0
S7,624,319488,320000,4992.0,5000.0,4,0
S7,625,320000,320512,5000.0,5008.0,4,0
S7,626,320512,321024,5008.0,5016.0,4,0
S7,627,321024,321536,5016.0,5024.0,4,0
S7,628,321536,322048,5024.0,5032.0,4,0
S7,629,322048,322560,5032.0,5040.0,4,0
S7,630,322560,323072,5040.0,5048.0,4,0
S8,20,10240,10752,160.0,168.0,1,0
S8,21,10752,11264,168.0,176.0,1,0
S8,22,11264,11776,176.0,184.0,1,0
S8,23,11776,12288,184.0,192.0,1,0
S8,24,12288,12800,192.0,200.0,1,0
S8,25,12800,13312,200.0,208.0,1,0
S8,26,13312,13824,208.0,216.0,1,0
S8,27,13824,14336,216.0,224.0,1,0
S8,28,14336,14848,224.0,232.0,1,0
S8,29,14848,15360,232.0,240.0,1,0
S8,30,15360,15872,240.0,248.0,1,0
S8,31,15872,16384,248.0,256.0,1,0
S8,32,16384,16896,256.0,264.0,1,0
S8,33,16896,17408,264.0,272.0,1,0
S8,34,17408,17920,272.0,280.0,1,0
S8,35,17920,18432,280.0,288.0,1,0
S8,36,18432,18944,288.0,296.0,1,0
S8,37,18944,19456,296.0,304.0,1,0
S8,38,19456,19968,304.0,312.0,1,0
S8,39,19968,20480,312.0,320.0,1,0
S8,40,20480,20992,320.0,328.0,1,0
S8,41,20992,21504,328.0,336.0,1,0
S8,42,21504,22016,336.0,344.0,1,0
S8,43,22016,22528,344.0,352.0,1,0
S8,44,22528,23040,352.0,360.0,1,0
S8,45,23040,23552,360.0,368.0,1,0
S8,46,23552,24064,368.0,376.0,1,0
S8,47,24064,24576,376.0,384.0,1,0
S8,48,24576,25088,384.0,392.0,1,0
S8,49,25088,25600,392.0,400.0,1,0
S8,50,25600,26112,400.0,408.0,1,0
S8,51,26112,26624,408.0,416.0,1,0
S8,52,26624,27136,416.0,424.0,1,0
S8,53,27136,27648,424.0,432.0,1,0
S8,54,27648,28160,432.0,440.0,1,0
S8,55,28160,28672,440.0,448.0,1,0
S8,56,28672,29184,448.0,456.0,1,0
S8,57,29184,29696,456.0,464.0,1,0
S8,58,29696,30208,464.0,472.0,1,0
S8,59,30208,30720,472.0,480.0,1,0
S8,60,30720,31232,480.0,488.0,1,0
S8,61,31232,31744,488.0,496.0,1,0
S8,62,31744,32256,496.0,504.0,1,0
S8,63,32256,32768,504.0,512.0,1,0
S8,64,32768,33280,512.0,520.0,1,0
S8,65,33280,33792,520.0,528.0,1,0
S8,66,33792,34304,528.0,536.0,1,0
S8,67,34304,34816,536.0,544.0,1,0
S8,68,34816,35328,544.0,552.0,1,0
S8,69,35328,35840,552.0,560.0,1,0
S8,70,35840,36352,560.0,568.0,1,0
S8,71,36352,36864,568.0,576.0,1,0
S8,72,36864,37376,576.0,584.0,1,0
S8,73,37376,37888,584.0,592.0,1,0
S8,74,37888,38400,592.0,600.0,1,0
S8,75,38400,38912,600.0,608.0,1,0
S8,76,38912,39424,608.0,616.0,1,0
S8,77,39424,39936,616.0,624.0,1,0
S8,78,39936,40448,624.0,632.0,1,0
S8,79,40448,40960,632.0,640.0,1,0
S8,80,40960,41472,640.0,648.0,1,0
S8,81,41472,41984,648.0,656.0,1,0
S8,82,41984,42496,656.0,664.0,1,0
S8,83,42496,43008,664.0,672.0,1,0
S8,84,43008,43520,672.0,680.0,1,0
S8,85,43520,44032,680.0,688.0,1,0
S8,86,44032,44544,688.0,696.0,1,0
S8,87,44544,45056,696.0,704.0,1,0
S8,88,45056,45568,704.0,712.0,1,0
S8,89,45568,46080,712.0,720.0,1,0
S8,90,46080,46592,720.0,728.0,1,0
S8,91,46592,47104,728.0,736.0,1,0
S8,92,47104,47616,736.0,744.0,1,0
S8,93,47616,48128,744.0,752.0,1,0
S8,94,48128,48640,752.0,760.0,1,0
S8,95,48640,49152,760.0,768.0,1,0
S8,96,49152,49664,768.0,776.0,1,0
S8,97,49664,50176,776.0,784.0,1,0
S8,98,50176,50688,784.0,792.0,1,0
S8,99,50688,51200,792.0,800.0,1,0
S8,100,51200,51712,800.0,808.0,1,0
S8,101,51712,52224,808.0,816.0,1,0
S8,102,52224,52736,816.0,824.0,1,0
S8,103,52736,53248,824.0,832.0,1,0
S8,104,53248,53760,832.0,840.0,1,0
S8,105,53760,54272,840.0,848.0,1,0
S8,106,54272,54784,848.0,856.0,1,0
S8,107,54784,55296,856.0,864.0,1,0
S8,108,55296,55808,864.0,872.0,1,0
S8,109,55808,56320,872.0,880.0,1,0
S8,110,56320,56832,880.0,888.0,1,0
S8,111,56832,57344,888.0,896.0,1,0
S8,112,57344,57856,896.0,904.0,1,0
S8,113,57856,58368,904.0,912.0,1,0
S8,114,58368,58880,912.0,920.0,1,0
S8,115,58880,59392,920.0,928.0,1,0
S8,116,59392,59904,928.0,936.0,1,0
S8,117,59904,60416,936.0,944.0,1,0
S8,118,60416,60928,944.0,952.0,1,0
S8,119,60928,61440,952.0,960.0,1,0
S8,120,61440,61952,960.0,968.0,1,0
S8,121,61952,62464,968.0,976.0,1,0
S8,122,62464,62976,976.0,984.0,1,0
S8,123,62976,63488,984.0,992.0,1,0
S8,124,63488,64000,992.0,1000.0,1,0
S8,125,64000,64512,1000.0,1008.0,1,0
S8,126,64512,65024,1008.0,1016.0,1,0
S8,127,65024,65536,1016.0,1024.0,1,0
S8,128,65536,66048,1024.0,1032.0,1,0
S8,129,66048,66560,1032.0,1040.0,1,0
S8,130,66560,67072,1040.0,1048.0,1,0
S8,131,67072,67584,1048.0,1056.0,1,0
S8,132,67584,68096,1056.0,1064.0,1,0
S8,133,68096,68608,1064.0,1072.0,1,0
S8,134,68608,69120,1072.0,1080.0,1,0
S8,135,69120,69632,1080.0,1088.0,1,0
S8,136,69632,70144,1088.0,1096.0,1,0
S8,137,70144,70656,1096.0,1104.0,1,0
S8,138,70656,71168,1104.0,1112.0,1,0
S8,139,71168,71680,1112.0,1120.0,1,0
S8,140,71680,72192,1120.0,1128.0,1,0
S8,141,72192,72704,1128.0,1136.0,1,0
S8,142,72704,73216,1136.0,1144.0,1,0
S8,143,73216,73728,1144.0,1152.0,1,0
S8,144,73728,74240,1152.0,1160.0,1,0
S8,145,74240,74752,1160.0,1168.0,1,0
S8,146,74752,75264,1168.0,1176.0,1,0
S8,147,75264,75776,1176.0,1184.0,1,0
S8,148,75776,76288,1184.0,1192.0,1,0
S8,149,76288,76800,1192.0,1200.0,1,0
S8,150,76800,77312,1200.0,1208.0,1,0
S8,151,77312,77824,1208.0,1216.0,1,0
S8,152,77824,78336,1216.0,1224.0,1,0
S8,153,78336,78848,1224.0,1232.0,1,0
S8,154,78848,79360,1232.0,1240.0,1,0
S8,155,79360,79872,1240.0,1248.0,1,0
S8,156,79872,80384,1248.0,1256.0,1,0
S8,157,80384,80896,1256.0,1264.0,1,0
S8,158,80896,81408,1264.0,1272.0,1,0
S8,159,81408,81920,1272.0,1280.0,1,0
S8,160,81920,82432,1280.0,1288.0,1,0
S8,161,82432,82944,1288.0,1296.0,1,0
S8,162,82944,83456,1296.0,1304.0,1,0
S8,163,83456,83968,1304.0,1312.0,1,0
S8,164,83968,84480,1312.0,1320.0,1,0
S8,165,84480,84992,1320.0,1328.0,1,0
S8,208,106496,107008,1664.0,1672.0,3,0
S8,209,107008,107520,1672.0,1680.0,3,0
S8,210,107520,108032,1680.0,1688.0,3,0
S8,211,108032,108544,1688.0,1696.0,3,0
S8,212,108544,109056,1696.0,1704.0,3,0
S8,213,109056,109568,1704.0,1712.0,3,0
S8,214,109568,110080,1712.0,1720.0,3,0
S8,215,110080,110592,1720.0,1728.0,3,0
S8,216,110592,111104,1728.0,1736.0,3,0
S8,217,111104,111616,1736.0,1744.0,3,0
S8,218,111616,112128,1744.0,1752.0,3,0
S8,219,112128,112640,1752.0,1760.0,3,0
S8,220,112640,113152,1760.0,1768.0,3,0
S8,221,113152,113664,1768.0,1776.0,3,0
S8,222,113664,114176,1776.0,1784.0,3,0
S8,223,114176,114688,1784.0,1792.0,3,0
S8,224,114688,115200,1792.0,1800.0,3,0
S8,225,115200,115712,1800.0,1808.0,3,0
S8,226,115712,116224,1808.0,1816.0,3,0
S8,227,116224,116736,1816.0,1824.0,3,0
S8,228,116736,117248,1824.0,1832.0,3,0
S8,229,117248,117760,1832.0,1840.0,3,0
S8,230,117760,118272,1840.0,1848.0,3,0
S8,231,118272,118784,1848.0,1856.0,3,0
S8,232,118784,119296,1856.0,1864.0,3,0
S8,233,119296,119808,1864.0,1872.0,3,0
S8,234,119808,120320,1872.0,1880.0,3,0
S8,235,120320,120832,1880.0,1888.0,3,0
S8,236,120832,121344,1888.0,1896.0,3,0
S8,237,121344,121856,1896.0,1904.0,3,0
S8,238,121856,122368,1904.0,1912.0,3,0
S8,239,122368,122880,1912.0,1920.0,3,0
S8,240,122880,123392,1920.0,1928.0,3,0
S8,241,123392,123904,1928.0,1936.0,3,0
S8,242,123904,124416,1936.0,1944.0,3,0
S8,243,124416,124928,1944.0,1952.0,3,0
S8,244,124928,125440,1952.0,1960.0,3,0
S8,245,125440,125952,1960.0,1968.0,3,0
S8,246,125952,126464,1968.0,1976.0,3,0
S8,247,126464,126976,1976.0,1984.0,3,0
S8,248,126976,127488,1984.0,1992.0,3,0
S8,249,127488,128000,1992.0,2000.0,3,0
S8,250,128000,128512,2000.0,2008.0,3,0
S8,251,128512,129024,2008.0,2016.0,3,0
S8,252,129024,129536,2016.0,2024.0,3,0
S8,253,129536,130048,2024.0,2032.0,3,0
S8,289,147968,148480,2312.0,2320.0,4,0
S8,290,148480,148992,2320.0,2328.0,4,0
S8,291,148992,149504,2328.0,2336.0,4,0
S8,292,149504,150016,2336.0,2344.0,4,0
S8,293,150016,150528,2344.0,2352.0,4,0
S8,294,150528,151040,2352.0,2360.0,4,0
S8,295,151040,151552,2360.0,2368.0,4,0
S8,296,151552,152064,2368.0,2376.0,4,0
S8,297,152064,152576,2376.0,2384.0,4,0
S8,298,152576,153088,2384.0,2392.0,4,0
S8,299,153088,153600,2392.0,2400.0,4,0
S8,300,153600,154112,2400.0,2408.0,4,0
S8,301,154112,154624,2408.0,2416.0,4,0
S8,302,154624,155136,2416.0,2424.0,4,0
S8,303,155136,155648,2424.0,2432.0,4,0
S8,304,155648,156160,2432.0,2440.0,4,0
S8,305,156160,156672,2440.0,2448.0,4,0
S8,306,156672,157184,2448.0,2456.0,4,0
S8,307,157184,157696,2456.0,2464.0,4,0
S8,308,157696,158208,2464.0,2472.0,4,0
S8,309,158208,158720,2472.0,2480.0,4,0
S8,310,158720,159232,2480.0,2488.0,4,0
S8,311,159232,159744,2488.0,2496.0,4,0
S8,312,159744,160256,2496.0,2504.0,4,0
S8,313,160256,160768,2504.0,2512.0,4,0
S8,314,160768,161280,2512.0,2520.0,4,0
S8,315,161280,161792,2520.0,2528.0,4,0
S8,316,161792,162304,2528.0,2536.0,4,0
S8,317,162304,162816,2536.0,2544.0,4,0
S8,318,162816,163328,2544.0,2552.0,4,0
S8,319,163328,163840,2552.0,2560.0,4,0
S8,320,163840,164352,2560.0,2568.0,4,0
S8,321,164352,164864,2568.0,2576.0,4,0
S8,322,164864,165376,2576.0,2584.0,4,0
S8,323,165376,165888,2584.0,2592.0,4,0
S8,324,165888,166400,2592.0,2600.0,4,0
S8,325,166400,166912,2600.0,2608.0,4,0
S8,326,166912,167424,2608.0,2616.0,4,0
S8,327,167424,167936,2616.0,2624.0,4,0
S8,328,167936,168448,2624.0,2632.0,4,0
S8,329,168448,168960,2632.0,2640.0,4,0
S8,330,168960,169472,2640.0,2648.0,4,0
S8,331,169472,169984,2648.0,2656.0,4,0
S8,332,169984,170496,2656.0,2664.0,4,0
S8,333,170496,171008,2664.0,2672.0,4,0
S8,334,171008,171520,2672.0,2680.0,4,0
S8,335,171520,172032,2680.0,2688.0,4,0
S8,336,172032,172544,2688.0,2696.0,4,0
S8,337,172544,173056,2696.0,2704.0,4,0
S8,338,173056,173568,2704.0,2712.0,4,0
S8,412,210944,211456,3296.0,3304.0,2,1
S8,413,211456,211968,3304.0,3312.0,2,1
S8,414,211968,212480,3312.0,3320.0,2,1
S8,415,212480,212992,3320.0,3328.0,2,1
S8,416,212992,213504,3328.0,3336.0,2,1
S8,417,213504,214016,3336.0,3344.0,2,1
S8,418,214016,214528,3344.0,3352.0,2,1
S8,419,214528,215040,3352.0,3360.0,2,1
S8,420,215040,215552,3360.0,3368.0,2,1
S8,421,215552,216064,3368.0,3376.0,2,1
S8,422,216064,216576,3376.0,3384.0,2,1
S8,423,216576,217088,3384.0,3392.0,2,1
S8,424,217088,217600,3392.0,3400.0,2,1
S8,425,217600,218112,3400.0,3408.0,2,1
S8,426,218112,218624,3408.0,3416.0,2,1
S8,427,218624,219136,3416.0,3424.0,2,1
S8,428,219136,219648,3424.0,3432.0,2,1
S8,429,219648,220160,3432.0,3440.0,2,1
S8,430,220160,220672,3440.0,3448.0,2,1
S8,431,220672,221184,3448.0,3456.0,2,1
S8,432,221184,221696,3456.0,3464.0,2,1
S8,433,221696,222208,3464.0,3472.0,2,1
S8,434,222208,222720,3472.0,3480.0,2,1
S8,435,222720,223232,3480.0,3488.0,2,1
S8,436,223232,223744,3488.0,3496.0,2,1
S8,437,223744,224256,3496.0,3504.0,2,1
S8,438,224256,224768,3504.0,3512.0,2,1
S8,439,224768,225280,3512.0,3520.0,2,1
S8,440,225280,225792,3520.0,3528.0,2,1
S8,441,225792,226304,3528.0,3536.0,2,1
S8,442,226304,226816,3536.0,3544.0,2,1
S8,443,226816,227328,3544.0,3552.0,2,1
S8,444,227328,227840,3552.0,3560.0,2,1
S8,445,227840,228352,3560.0,3568.0,2,1
S8,446,228352,228864,3568.0,3576.0,2,1
S8,447,228864,229376,3576.0,3584.0,2,1
S8,448,229376,229888,3584.0,3592.0,2,1
S8,449,229888,230400,3592.0,3600.0,2,1
S8,450,230400,230912,3600.0,3608.0,2,1
S8,451,230912,231424,3608.0,3616.0,2,1
S8,452,231424,231936,3616.0,3624.0,2,1
S8,453,231936,232448,3624.0,3632.0,2,1
S8,454,232448,232960,3632.0,3640.0,2,1
S8,455,232960,233472,3640.0,3648.0,2,1
S8,456,233472,233984,3648.0,3656.0,2,1
S8,457,233984,234496,3656.0,3664.0,2,1
S8,458,234496,235008,3664.0,3672.0,2,1
S8,459,235008,235520,3672.0,3680.0,2,1
S8,460,235520,236032,3680.0,3688.0,2,1
S8,461,236032,236544,3688.0,3696.0,2,1
S8,462,236544,237056,3696.0,3704.0,2,1
S8,463,237056,237568,3704.0,3712.0,2,1
S8,464,237568,238080,3712.0,3720.0,2,1
S8,465,238080,238592,3720.0,3728.0,2,1
S8,466,238592,239104,3728.0,3736.0,2,1
S8,467,239104,239616,3736.0,3744.0,2,1
S8,468,239616,240128,3744.0,3752.0,2,1
S8,469,240128,240640,3752.0,3760.0,2,1
S8,470,240640,241152,3760.0,3768.0,2,1
S8,471,241152,241664,3768.0,3776.0,2,1
S8,472,241664,242176,3776.0,3784.0,2,1
S8,473,242176,242688,3784.0,3792.0,2,1
S8,474,242688,243200,3792.0,3800.0,2,1
S8,475,243200,243712,3800.0,3808.0,2,1
S8,476,243712,244224,3808.0,3816.0,2,1
S8,477,244224,244736,3816.0,3824.0,2,1
S8,478,244736,245248,3824.0,3832.0,2,1
S8,479,245248,245760,3832.0,3840.0,2,1
S8,480,245760,246272,3840.0,3848.0,2,1
S8,481,246272,246784,3848.0,3856.0,2,1
S8,482,246784,247296,3856.0,3864.0,2,1
S8,483,247296,247808,3864.0,3872.0,2,1
S8,484,247808,248320,3872.0,3880.0,2,1
S8,485,248320,248832,3880.0,3888.0,2,1
S8,486,248832,249344,3888.0,3896.0,2,1
S8,487,249344,249856,3896.0,3904.0,2,1
S8,488,249856,250368,3904.0,3912.0,2,1
S8,489,250368,250880,3912.0,3920.0,2,1
S8,490,250880,251392,3920.0,3928.0,2,1
S8,491,251392,251904,3928.0,3936.0,2,1
S8,492,251904,252416,3936.0,3944.0,2,1
S8,493,252416,252928,3944.0,3952.0,2,1
S8,494,252928,253440,3952.0,3960.0,2,1
S8,612,313344,313856,4896.0,4904.0,4,0
S8,613,313856,314368,4904.0,4912.0,4,0
S8,614,314368,314880,4912.0,4920.0,4,0
S8,615,314880,315392,4920.0,4928.0,4,0
S8,616,315392,315904,4928.0,4936.0,4,0
S8,617,315904,316416,4936.0,4944.0,4,0
S8,618,316416,316928,4944.0,4952.0,4,0
S8,619,316928,317440,4952.0,4960.0,4,0
S8,620,317440,317952,4960.0,4968.0,4,0
S8,621,317952,318464,4968.0,4976.0,4,0
S8,622,318464,318976,4976.0,4984.0,4,0
S8,623,318976,319488,4984.0,4992.0,4,0
S8,624,319488,320000,4992.0,5000.0,4,0
S8,625,320000,320512,5000.0,5008.0,4,0
S8,626,320512,321024,5008.0,5016.0,4,0
S8,627,321024,321536,5016.0,5024.0,4,0
S8,628,321536,322048,5024.0,5032.0,4,0
S8,629,322048,322560,5032.0,5040.0,4,0
S8,630,322560,323072,5040.0,5048.0,4,0
S8,631,323072,323584,5048.0,5056.0,4,0
S8,632,323584,324096,5056.0,5064.0,4,0
S8,633,324096,324608,5064.0,5072.0,4,0
S8,634,324608,325120,5072.0,5080.0,4,0
S8,635,325120,325632,5080.0,5088.0,4,0
S8,636,325632,326144,5088.0,5096.0,4,0
S8,637,326144,326656,5096.0,5104.0,4,0
S8,638,326656,327168,5104.0,5112.0,4,0
S8,639,327168,327680,5112.0,5120.0,4,0
S8,640,327680,328192,5120.0,5128.0,4,0
S8,641,328192,328704,5128.0,5136.0,4,0
S8,642,328704,329216,5136.0,5144.0,4,0
S8,643,329216,329728,5144.0,5152.0,4,0
S8,644,329728,330240,5152.0,5160.0,4,0
S8,645,330240,330752,5160.0,5168.0,4,0
S8,646,330752,331264,5168.0,5176.0,4,0
S8,647,331264,331776,5176.0,5184.0,4,0
S8,648,331776,332288,5184.0,5192.0,4,0
S8,649,332288,332800,5192.0,5200.0,4,0
S8,650,332800,333312,5200.0,5208.0,4,0
S8,651,333312,333824,5208.0,5216.0,4,0
S8,652,333824,334336,5216.0,5224.0,4,0
S8,653,334336,334848,5224.0,5232.0,4,0
S8,654,334848,335360,5232.0,5240.0,4,0
S8,655,335360,335872,5240.0,5248.0,4,0
S8,656,335872,336384,5248.0,5256.0,4,0
S8,657,336384,336896,5256.0,5264.0,4,0
S8,658,336896,337408,5264.0,5272.0,4,0
S8,659,337408,337920,5272.0,5280.0,4,0
S8,660,337920,338432,5280.0,5288.0,4,0
S8,661,338432,338944,5288.0,5296.0,4,0
S9,9,4608,5120,72.0,80.0,1,0
S9,10,5120,5632,80.0,88.0,1,0
S9,11,5632,6144,88.0,96.0,1,0
S9,12,6144,6656,96.0,104.0,1,0
S9,13,6656,7168,104.0,112.0,1,0
S9,14,7168,7680,112.0,120.0,1,0
S9,15,7680,8192,120.0,128.0,1,0
S9,16,8192,8704,128.0,136.0,1,0
S9,17,8704,9216,136.0,144.0,1,0
S9,18,9216,9728,144.0,152.0,1,0
S9,19,9728,10240,152.0,160.0,1,0
S9,20,10240,10752,160.0,168.0,1,0
S9,21,10752,11264,168.0,176.0,1,0
S9,22,11264,11776,176.0,184.0,1,0
S9,23,11776,12288,184.0,192.0,1,0
S9,24,12288,12800,192.0,200.0,1,0
S9,25,12800,13312,200.0,208.0,1,0
S9,26,13312,13824,208.0,216.0,1,0
S9,27,13824,14336,216.0,224.0,1,0
S9,28,14336,14848,224.0,232.0,1,0
S9,29,14848,15360,232.0,240.0,1,0
S9,30,15360,15872,240.0,248.0,1,0
S9,31,15872,16384,248.0,256.0,1,0
S9,32,16384,16896,256.0,264.0,1,0
S9,33,16896,17408,264.0,272.0,1,0
S9,34,17408,17920,272.0,280.0,1,0
S9,35,17920,18432,280.0,288.0,1,0
S9,36,18432,18944,288.0,296.0,1,0
S9,37,18944,19456,296.0,304.0,1,0
S9,38,19456,19968,304.0,312.0,1,0
S9,39,19968,20480,312.0,320.0,1,0
S9,40,20480,20992,320.0,328.0,1,0
S9,41,20992,21504,328.0,336.0,1,0
S9,42,21504,22016,336.0,344.0,1,0
S9,43,22016,22528,344.0,352.0,1,0
S9,44,22528,23040,352.0,360.0,1,0
S9,45,23040,23552,360.0,368.0,1,0
S9,46,23552,24064,368.0,376.0,1,0
S9,47,24064,24576,376.0,384.0,1,0
S9,48,24576,25088,384.0,392.0,1,0
S9,49,25088,25600,392.0,400.0,1,0
S9,50,25600,26112,400.0,408.0,1,0
S9,51,26112,26624,408.0,416.0,1,0
S9,52,26624,27136,416.0,424.0,1,0
S9,53,27136,27648,424.0,432.0,1,0
S9,54,27648,28160,432.0,440.0,1,0
S9,55,28160,28672,440.0,448.0,1,0
S9,56,28672,29184,448.0,456.0,1,0
S9,57,29184,29696,456.0,464.0,1,0
S9,58,29696,30208,464.0,472.0,1,0
S9,59,30208,30720,472.0,480.0,1,0
S9,60,30720,31232,480.0,488.0,1,0
S9,61,31232,31744,488.0,496.0,1,0
S9,62,31744,32256,496.0,504.0,1,0
S9,63,32256,32768,504.0,512.0,1,0
S9,64,32768,33280,512.0,520.0,1,0
S9,65,33280,33792,520.0,528.0,1,0
S9,66,33792,34304,528.0,536.0,1,0
